1:59	ミラアカ	こんばんは！
1:59	ピコット	元気してっかー？
2:00	ねこみらーじゅ	こんばんはー
2:00	SOS	こんばんは
2:01	はりはり	こんばんはー
2:01	ふじけん	BGMっぽくないBGMとは
2:02	なす	こんばんは
2:02	どんぐり1986	環境音的な感じがするね
2:03	颯斗	言いたいことは分かるよ
2:03	ransa ba	こんばんは～
2:03	冬虫夏草	こんばんはー
2:04	とな関	ニーア初見なので楽しみ	￥500
2:04	マイケル	おや、、画面にブロックノイズが。
2:04	ぎんいろ	こんばんはー
2:05	BlueMonday	アンビエントだね
2:05	フジヤアキト	こんばんはー
2:05	小川真弥	BGMで泣く
2:05	ダニエル	君サムネと顔違くない？
2:06	司令_つかされい	環境音かな
2:06	無常	こんばんは
2:07	ひつじさん-	わかる
2:07	パイライトテディ	PS4の待機BGMみたい
2:07	ふじけん	GW！
2:07	高速フーリエ変換	アンビエント系？
2:07	やまぶどう	環境音系の
2:07	つくだ煮	今日からやで
2:08	keg-on{けごん}	ついに連休だね
2:08	あやややや	こんばんは
2:08	孤高の探索者	栞桜ちゃん、こんばんは！
2:10	F K	こんばんは～🌸
2:10	バンキッシャーVIII	左側にいるの珍しい
2:10	tk sakura	指示厨が多そうなゲームだけど気にせず頑張ってほしい
2:10	彩りの民	栞桜ちゃんと一緒に楽しむよ( ᐢ˙꒳​˙ᐢ )	￥250
2:11	山本たろう	環境音に近いBGMだよね
2:12	のぎす	環境音的な？
2:12	GALM1 Cipher-ガルム1 サイファー-	こんばんわー	￥250
2:12	飴あられ	こんばんは～
2:13	天城久秀	グラフィック綺麗ですね
2:13	ケイ・ビーン	こんばんは～！
2:13	チィヤ	気分はもうGW
2:14	Akiteru Fjimoto	環境音っぽい？
2:14	みかんみかん	ずっと仕事ですわ
2:14	月夜紗 つきやしゃ	ありがとう！！！楽しみ！
2:14	スカイ	こんばんはー！
2:15	怠もの	こんばんわー 画質悪！
2:15	E I	すごく良く眠れそう
2:15	Westeria	コメ欄狭くない？
2:17	卍太郎	こんばんは🌸
2:17	ププリンΩ	物静かだよね
2:18	ShingoMk-Ⅱ	わかる
2:18	筆記丸	GW？明日仕事なんだけど…
2:18	mo's!	アンビエントな感じ
2:18	いるかと	こんばんは🌸
2:19	かぷ	こんばんは
2:21	ミツキ	わかる
2:21	天城久秀	伝わります
2:21	yuri yuri	環境音ってやつ？
2:21	チィヤ	オートマタのBGMは神だよ
2:22	おかしろ	伝わる
2:22	嘘800	空洞音的な
2:22	MON JA	ニーア音楽いいよね
2:23	りんほん	パソコンでやってる？
2:23	ムラ	なんとなくわかります
2:23	いざよいさくや	BGMって主張する音楽ではないよね
2:23	テーク	言いたいことはわかる！
2:23	雨宮恵	言いたい事はわかるｗ
2:24	ラザ	あまり伝わってないｗ
2:24	21	伝わった
2:24	えむえむ	このゲームBGMもめっちゃいいよ
2:24	ふじけん	異世界に迷い込んだみたいなBGM
2:24	南四暗緊急事態	明日出勤😭
2:24	上下	一緒に初見楽しみです
2:24	ひこたろ	効果音は違うかなｗ
2:24	mifuro	アンビエントっていうんやで
2:25	* kaz*	NieR	￥610
2:25	としn	こんばんわ
2:26	J PR	好きなゲームだから楽しみです	￥1,000
2:26	らうめん	こんばんはー
2:26	カル	こんばんは～～
2:27	暁宵	ＰＳ４の待機ＢＧＭは草
2:28	北傘	なんとなくわかる
2:28	しおかの推し床フロンターレ	もうおしゃれやん
2:29	ユーミン	伝わるよ
2:29	ARNYS HERMES	アンビエント
2:29	のくと	こんばんわ
2:30	ピコット	空気感のあるBGMやね
2:30	桑原みー	環境音っぽいね
2:30	オーラ	こんばんは
2:30	古鉄	何となくは分かる
2:31	どんぐり1986	空気を感じる音だね
2:31	パイライトテディ	そうだね
2:31	エビ天	環境音に近いかな
2:31	くろしば	そうね
2:32	さみゅ	初見のゲームなので楽しみ
2:32	サナ	わかるような、わからんような
2:32	notLIVE	アンビエント
2:33	とーこつ	こんばんは
2:33	チモシーほおばっ太郎	こんばんは
2:34	サワ吉	アンビエント
2:34	キャスケット	左側違和感ｗ
2:34	rapid eye rabbit	アンビエントなかんじなー
2:34	水瀬静	こんばんは～
2:34	のりしお	なんとなくわかりやす
2:34	exdeath sp	こんばんはー
2:35	たかしたかし	オートマタ実況めっちゃうれしい！
2:35	ns zn	ゲームの起動するときのやつっぽい
2:36	c箱庭	自然の音を纏めてるだけみたいな
2:36	よ	ニーアオートマt好きなので支援	￥1,010
2:36	くるん	こんばんは	￥1,220
2:37	ななみさん	引き込んでくるね
2:37	彩りの民	言いたいことはなんとなくわかるよ
2:38	おかしろ	表現が難しいよねｗ
2:38	牡蠣醤油	環境音っぽいね
2:39	モモンガ 建築祭初代MVP	もう泣く
2:39	妖精の灯り	言いたいことは分かる
2:40	遊季50円	一応BGM
2:40	スズメ	アンビエント
2:40	-ちひろ	たのしみ
2:41	m t	劇的に面白いわけではないけど、心に残るゲームではある
2:41	彗星夜	なんとなくわかる
2:41	フェアレディ	こんばんは
2:42	クロスリュカ	雀魂しながら見てる～
2:42	夜月	いつもよりちっちゃい気がする
2:43	水無月セイ	音楽すごいいいよね
2:43	GPE	環境音のようなアンビエントのような
2:44	なんたらかんたら公太郎EX	なんていうんですかねー(たしかに)
2:46	ミキSS	こんばんは┏○))ﾍﾟｺﾘ	￥200
2:47	Nights -O	ヒーリングサウンドみたいな
2:47	エビ天	雰囲気いいよね
2:47	高速フーリエ変換	MONACAさんの音楽は良いぞ…
2:48	やまP	リラックススペースにかかってるようなＢＧＭ
2:49	ありにゃ	SE
2:49	カル	今から仕事です
2:50	蓮	がんばるわ
2:50	ぐぅたら	GW無い...
2:50	Letes弐号	初見なので楽しみ
2:51	うみとり	たのしみだ
2:51	しおかの推し床フロンターレ	仕事ニキ頑張れ
2:52	ヨシムネ	仕事っすね…
2:53	プルー	神ゲーきた！こんばんわ！！
2:53	天城久秀	うわぁ！
2:53	カマキリ星人	BGM神
2:53	ぶたどん	GWなんてなかったんや
2:54	雨宮恵	楽しみだ～
2:54	ハセマ・スネーク	わいも明日明後日仕事や…
2:55	ユズ	明日仕事ニキがんばって...
2:55	あおみクリオネ	普通にお仕事週間です
2:56	りんほん	？
2:56	chi-	ニーア初見なのでとりあえずスパチャ	￥200
2:57	クリスティン.	緊張するか
2:57	tk sakura	神ゲーやで
2:58	K Tony	お使いのPCは正常です
2:58	限界	なつかしいい！！！
2:59	なす	かっこいい
